method,game,iter,reward
brute,airstriker,36466,180
brute,airstriker,36467,660
brute,airstriker,36468,520
brute,airstriker,36469,300
brute,airstriker,36470,1620
brute,airstriker,36471,180
brute,airstriker,36472,1320
brute,airstriker,36473,1620
brute,airstriker,36474,620
brute,airstriker,36475,340
brute,airstriker,36476,1100
brute,airstriker,36477,1620
brute,airstriker,36478,600
brute,airstriker,36479,440
brute,airstriker,36480,1620
brute,airstriker,36481,1620
brute,airstriker,36482,1500
brute,airstriker,36483,340
brute,airstriker,36484,980
brute,airstriker,36485,1620
brute,airstriker,36486,1620
brute,airstriker,36487,1180
brute,airstriker,36488,1620
brute,airstriker,36489,280
brute,airstriker,36490,220
brute,airstriker,36491,1620
brute,airstriker,36492,1540
brute,airstriker,36493,1620
brute,airstriker,36494,1620
brute,airstriker,36495,1620
brute,airstriker,36496,680
brute,airstriker,36497,1620
brute,airstriker,36498,1620
brute,airstriker,36499,300
brute,airstriker,36500,1620
brute,airstriker,36501,1620
brute,airstriker,36502,620
brute,airstriker,36503,500
brute,airstriker,36504,360
brute,airstriker,36505,1240
brute,airstriker,36506,280
brute,airstriker,36507,940
brute,airstriker,36508,640
brute,airstriker,36509,1620
brute,airstriker,36510,320
brute,airstriker,36511,1040
brute,airstriker,36512,920
brute,airstriker,36513,980
brute,airstriker,36514,1200
brute,airstriker,36515,600
brute,airstriker,36516,1320
brute,airstriker,36517,420
brute,airstriker,36518,1620
brute,airstriker,36519,740
brute,airstriker,36520,220
brute,airstriker,36521,200
brute,airstriker,36522,200
brute,airstriker,36523,480
brute,airstriker,36524,1620
brute,airstriker,36525,1200
brute,airstriker,36526,360
brute,airstriker,36527,1320
brute,airstriker,36528,1620
brute,airstriker,36529,1620
brute,airstriker,36530,560
brute,airstriker,36531,1620
brute,airstriker,36532,680
brute,airstriker,36533,920
brute,airstriker,36534,440
brute,airstriker,36535,1620
brute,airstriker,36536,280
brute,airstriker,36537,1560
brute,airstriker,36538,1620
brute,airstriker,36539,1620
brute,airstriker,36540,960
brute,airstriker,36541,980
brute,airstriker,36542,940
brute,airstriker,36543,1480
brute,airstriker,36544,1620
brute,airstriker,36545,1620
brute,airstriker,36546,1620
brute,airstriker,36547,380
brute,airstriker,36548,380
brute,airstriker,36549,180
brute,airstriker,36550,1620
brute,airstriker,36551,1620
brute,airstriker,36552,180
brute,airstriker,36553,1620
brute,airstriker,36554,220
brute,airstriker,36555,340
brute,airstriker,36556,840
brute,airstriker,36557,940
brute,airstriker,36558,220
brute,airstriker,36559,900
brute,airstriker,36560,700
brute,airstriker,36561,480
brute,airstriker,36562,420
brute,airstriker,36563,1180
brute,airstriker,36564,540
brute,airstriker,36565,500
brute,airstriker,36566,660
brute,airstriker,36567,980
brute,airstriker,36568,1620
brute,airstriker,36569,1620
brute,airstriker,36570,1620
brute,airstriker,36571,240
brute,airstriker,36572,800
brute,airstriker,36573,440
brute,airstriker,36574,1620
brute,airstriker,36575,1580
brute,airstriker,36576,1620
brute,airstriker,36577,1620
brute,airstriker,36578,980
brute,airstriker,36579,1620
brute,airstriker,36580,160
brute,airstriker,36581,620
brute,airstriker,36582,1620
brute,airstriker,36583,960
brute,airstriker,36584,1260
brute,airstriker,36585,300
brute,airstriker,36586,1220
brute,airstriker,36587,480
brute,airstriker,36588,620
brute,airstriker,36589,520
brute,airstriker,36590,1620
brute,airstriker,36591,940
brute,airstriker,36592,140
brute,airstriker,36593,660
brute,airstriker,36594,980
brute,airstriker,36595,840
brute,airstriker,36596,1620
brute,airstriker,36597,680
brute,airstriker,36598,240
brute,airstriker,36599,1620
brute,airstriker,36600,1180
brute,airstriker,36601,1620
brute,airstriker,36602,1240
brute,airstriker,36603,1400
brute,airstriker,36604,520
brute,airstriker,36605,1620
brute,airstriker,36606,180
brute,airstriker,36607,140
brute,airstriker,36608,1620
brute,airstriker,36609,980
brute,airstriker,36610,980
brute,airstriker,36611,1620
brute,airstriker,36612,1620
brute,airstriker,36613,400
brute,airstriker,36614,600
brute,airstriker,36615,1580
brute,airstriker,36616,860
brute,airstriker,36617,1620
brute,airstriker,36618,1620
brute,airstriker,36619,1620
brute,airstriker,36620,1340
brute,airstriker,36621,1620
brute,airstriker,36622,1620
brute,airstriker,36623,1620
brute,airstriker,36624,1000
brute,airstriker,36625,220
brute,airstriker,36626,1620
brute,airstriker,36627,620
brute,airstriker,36628,1620
brute,airstriker,36629,200
brute,airstriker,36630,1620
brute,airstriker,36631,1620
brute,airstriker,36632,600
brute,airstriker,36633,320
brute,airstriker,36634,1620
brute,airstriker,36635,520
brute,airstriker,36636,980
brute,airstriker,36637,1620
brute,airstriker,36638,140
brute,airstriker,36639,1620
brute,airstriker,36640,1580
brute,airstriker,36641,440
brute,airstriker,36642,1620
brute,airstriker,36643,1620
brute,airstriker,36644,220
brute,airstriker,36645,1620
brute,airstriker,36646,960
brute,airstriker,36647,1620
brute,airstriker,36648,1620
brute,airstriker,36649,240
brute,airstriker,36650,320
brute,airstriker,36651,1620
brute,airstriker,36652,700
brute,airstriker,36653,420
brute,airstriker,36654,180
brute,airstriker,36655,700
brute,airstriker,36656,920
brute,airstriker,36657,120
brute,airstriker,36658,1620
brute,airstriker,36659,1400
brute,airstriker,36660,180
brute,airstriker,36661,980
brute,airstriker,36662,260
brute,airstriker,36663,420
brute,airstriker,36664,440
brute,airstriker,36665,980
brute,airstriker,36666,100
brute,airstriker,36667,1620
brute,airstriker,36668,440
brute,airstriker,36669,520
brute,airstriker,36670,480
brute,airstriker,36671,720
brute,airstriker,36672,740
brute,airstriker,36673,580
brute,airstriker,36674,1100
brute,airstriker,36675,520
brute,airstriker,36676,1620
brute,airstriker,36677,640
brute,airstriker,36678,680
brute,airstriker,36679,1480
brute,airstriker,36680,780
brute,airstriker,36681,1000
brute,airstriker,36682,1620
brute,airstriker,36683,240
brute,airstriker,36684,180
brute,airstriker,36685,560
brute,airstriker,36686,1620
brute,airstriker,36687,320
brute,airstriker,36688,1620
brute,airstriker,36689,1620
brute,airstriker,36690,460
brute,airstriker,36691,180
brute,airstriker,36692,1620
brute,airstriker,36693,1020
brute,airstriker,36694,1620
brute,airstriker,36695,1620
brute,airstriker,36696,340
brute,airstriker,36697,620
brute,airstriker,36698,1620
brute,airstriker,36699,460
brute,airstriker,36700,1620
brute,airstriker,36701,140
brute,airstriker,36702,140
brute,airstriker,36703,1620
brute,airstriker,36704,1620
brute,airstriker,36705,1460
brute,airstriker,36706,340
brute,airstriker,36707,620
brute,airstriker,36708,1620
brute,airstriker,36709,1620
brute,airstriker,36710,640
brute,airstriker,36711,580
brute,airstriker,36712,1620
brute,airstriker,36713,1440
brute,airstriker,36714,1620
brute,airstriker,36715,1620
brute,airstriker,36716,720
brute,airstriker,36717,1180
brute,airstriker,36718,1620
brute,airstriker,36719,380
brute,airstriker,36720,960
brute,airstriker,36721,940
brute,airstriker,36722,1380
brute,airstriker,36723,1620
brute,airstriker,36724,1180
brute,airstriker,36725,200
brute,airstriker,36726,400
brute,airstriker,36727,500
brute,airstriker,36728,1620
brute,airstriker,36729,940
brute,airstriker,36730,460
brute,airstriker,36731,340
brute,airstriker,36732,1420
brute,airstriker,36733,1300
brute,airstriker,36734,960
brute,airstriker,36735,1620
brute,airstriker,36736,1020
brute,airstriker,36737,240
brute,airstriker,36738,1620
brute,airstriker,36739,1040
brute,airstriker,36740,600
brute,airstriker,36741,1620
brute,airstriker,36742,1280
brute,airstriker,36743,500
brute,airstriker,36744,980
brute,airstriker,36745,760
brute,airstriker,36746,1620
brute,airstriker,36747,200
brute,airstriker,36748,500
brute,airstriker,36749,1620
brute,airstriker,36750,980
brute,airstriker,36751,520
brute,airstriker,36752,420
brute,airstriker,36753,800
brute,airstriker,36754,1620
brute,airstriker,36755,200
brute,airstriker,36756,1620
brute,airstriker,36757,720
brute,airstriker,36758,260
brute,airstriker,36759,1580
brute,airstriker,36760,1620
brute,airstriker,36761,120
brute,airstriker,36762,420
brute,airstriker,36763,320
brute,airstriker,36764,640
brute,airstriker,36765,900
brute,airstriker,36766,260
brute,airstriker,36767,200
brute,airstriker,36768,1620
brute,airstriker,36769,1620
brute,airstriker,36770,1160
brute,airstriker,36771,1620
brute,airstriker,36772,380
brute,airstriker,36773,180
brute,airstriker,36774,400
brute,airstriker,36775,980
brute,airstriker,36776,740
brute,airstriker,36777,440
brute,airstriker,36778,1620
brute,airstriker,36779,1620
brute,airstriker,36780,1620
brute,airstriker,36781,1620
brute,airstriker,36782,800
brute,airstriker,36783,1620
brute,airstriker,36784,540
brute,airstriker,36785,1120
brute,airstriker,36786,640
brute,airstriker,36787,540
brute,airstriker,36788,1620
brute,airstriker,36789,1620
brute,airstriker,36790,1620
brute,airstriker,36791,1500
brute,airstriker,36792,600
brute,airstriker,36793,780
brute,airstriker,36794,920
brute,airstriker,36795,1620
brute,airstriker,36796,1620
brute,airstriker,36797,420
brute,airstriker,36798,420
brute,airstriker,36799,1620
brute,airstriker,36800,140
brute,airstriker,36801,420
brute,airstriker,36802,540
brute,airstriker,36803,680
brute,airstriker,36804,1620
brute,airstriker,36805,1400
brute,airstriker,36806,1620
brute,airstriker,36807,420
brute,airstriker,36808,1620
brute,airstriker,36809,1260
brute,airstriker,36810,1620
brute,airstriker,36811,1620
brute,airstriker,36812,1620
brute,airstriker,36813,960
brute,airstriker,36814,500
brute,airstriker,36815,640
brute,airstriker,36816,1620
brute,airstriker,36817,860
brute,airstriker,36818,480
brute,airstriker,36819,1620
brute,airstriker,36820,1620
brute,airstriker,36821,980
brute,airstriker,36822,140
brute,airstriker,36823,840
brute,airstriker,36824,1620
brute,airstriker,36825,1620
brute,airstriker,36826,240
brute,airstriker,36827,140
brute,airstriker,36828,1620
brute,airstriker,36829,1620
brute,airstriker,36830,540
brute,airstriker,36831,620
brute,airstriker,36832,1620
brute,airstriker,36833,440
brute,airstriker,36834,160
brute,airstriker,36835,1620
brute,airstriker,36836,140
brute,airstriker,36837,1620
brute,airstriker,36838,1620
brute,airstriker,36839,1620
brute,airstriker,36840,940
brute,airstriker,36841,1620
brute,airstriker,36842,1620
brute,airstriker,36843,1620
brute,airstriker,36844,980
brute,airstriker,36845,1620
brute,airstriker,36846,500
brute,airstriker,36847,1480
brute,airstriker,36848,320
brute,airstriker,36849,1620
brute,airstriker,36850,1620
brute,airstriker,36851,1620
brute,airstriker,36852,1620
brute,airstriker,36853,1620
brute,airstriker,36854,1620
brute,airstriker,36855,1420
brute,airstriker,36856,1340
brute,airstriker,36857,220
brute,airstriker,36858,1620
brute,airstriker,36859,1420
brute,airstriker,36860,800
brute,airstriker,36861,1140
brute,airstriker,36862,200
brute,airstriker,36863,1620
brute,airstriker,36864,1620
brute,airstriker,36865,720
brute,airstriker,36866,1560
brute,airstriker,36867,1620
brute,airstriker,36868,620
brute,airstriker,36869,340
brute,airstriker,36870,680
brute,airstriker,36871,1620
brute,airstriker,36872,380
brute,airstriker,36873,480
brute,airstriker,36874,1000
brute,airstriker,36875,1620
brute,airstriker,36876,1620
brute,airstriker,36877,520
brute,airstriker,36878,1620
brute,airstriker,36879,480
brute,airstriker,36880,960
brute,airstriker,36881,320
brute,airstriker,36882,1620
brute,airstriker,36883,1620
brute,airstriker,36884,940
brute,airstriker,36885,260
brute,airstriker,36886,1620
brute,airstriker,36887,220
brute,airstriker,36888,1620
brute,airstriker,36889,1500
brute,airstriker,36890,520
brute,airstriker,36891,520
brute,airstriker,36892,900
brute,airstriker,36893,960
brute,airstriker,36894,1280
brute,airstriker,36895,1620
brute,airstriker,36896,360
brute,airstriker,36897,520
brute,airstriker,36898,1620
brute,airstriker,36899,1620
brute,airstriker,36900,180
brute,airstriker,36901,1620
brute,airstriker,36902,800
brute,airstriker,36903,1260
brute,airstriker,36904,740
brute,airstriker,36905,1240
brute,airstriker,36906,1500
brute,airstriker,36907,740
brute,airstriker,36908,1200
brute,airstriker,36909,560
brute,airstriker,36910,1620
brute,airstriker,36911,160
brute,airstriker,36912,1040
brute,airstriker,36913,1620
brute,airstriker,36914,1620
brute,airstriker,36915,280
brute,airstriker,36916,1620
brute,airstriker,36917,180
brute,airstriker,36918,320
brute,airstriker,36919,980
brute,airstriker,36920,620
brute,airstriker,36921,180
brute,airstriker,36922,1620
brute,airstriker,36923,320
brute,airstriker,36924,1620
brute,airstriker,36925,380
brute,airstriker,36926,1400
brute,airstriker,36927,1620
brute,airstriker,36928,680
brute,airstriker,36929,720
brute,airstriker,36930,1620
brute,airstriker,36931,1620
brute,airstriker,36932,1620
brute,airstriker,36933,1500
brute,airstriker,36934,1620
brute,airstriker,36935,620
brute,airstriker,36936,1620
brute,airstriker,36937,240
brute,airstriker,36938,1600
brute,airstriker,36939,980
brute,airstriker,36940,1620
brute,airstriker,36941,580
brute,airstriker,36942,1620
brute,airstriker,36943,1620
brute,airstriker,36944,680
brute,airstriker,36945,680
brute,airstriker,36946,1620
brute,airstriker,36947,700
brute,airstriker,36948,1620
brute,airstriker,36949,940
brute,airstriker,36950,900
brute,airstriker,36951,1620
brute,airstriker,36952,840
brute,airstriker,36953,480
brute,airstriker,36954,540
brute,airstriker,36955,1620
brute,airstriker,36956,920
brute,airstriker,36957,980
brute,airstriker,36958,700
brute,airstriker,36959,460
brute,airstriker,36960,1620
brute,airstriker,36961,520
brute,airstriker,36962,1620
brute,airstriker,36963,220
brute,airstriker,36964,140
brute,airstriker,36965,240
brute,airstriker,36966,620
brute,airstriker,36967,920
brute,airstriker,36968,960
brute,airstriker,36969,500
brute,airstriker,36970,240
brute,airstriker,36971,480
brute,airstriker,36972,160
brute,airstriker,36973,1620
brute,airstriker,36974,1620
brute,airstriker,36975,1620
brute,airstriker,36976,1440
brute,airstriker,36977,960
brute,airstriker,36978,980
brute,airstriker,36979,800
brute,airstriker,36980,980
brute,airstriker,36981,1620
brute,airstriker,36982,240
brute,airstriker,36983,1620
brute,airstriker,36984,500
brute,airstriker,36985,380
brute,airstriker,36986,1520
brute,airstriker,36987,500
brute,airstriker,36988,380
brute,airstriker,36989,560
brute,airstriker,36990,1440
brute,airstriker,36991,360
brute,airstriker,36992,620
brute,airstriker,36993,400
brute,airstriker,36994,1620
brute,airstriker,36995,740
brute,airstriker,36996,680
brute,airstriker,36997,1620
brute,airstriker,36998,220
brute,airstriker,36999,520
brute,airstriker,37000,980
brute,airstriker,37001,1620
brute,airstriker,37002,1620
brute,airstriker,37003,240
brute,airstriker,37004,960
brute,airstriker,37005,400
brute,airstriker,37006,1620
brute,airstriker,37007,220
brute,airstriker,37008,1620
brute,airstriker,37009,1620
brute,airstriker,37010,960
brute,airstriker,37011,620
brute,airstriker,37012,1620
brute,airstriker,37013,220
brute,airstriker,37014,240
brute,airstriker,37015,1620
brute,airstriker,37016,1620
brute,airstriker,37017,1620
brute,airstriker,37018,1620
brute,airstriker,37019,1480
brute,airstriker,37020,900
brute,airstriker,37021,420
brute,airstriker,37022,980
brute,airstriker,37023,1420
brute,airstriker,37024,840
brute,airstriker,37025,400
brute,airstriker,37026,1620
brute,airstriker,37027,1620
brute,airstriker,37028,1620
brute,airstriker,37029,220
brute,airstriker,37030,980
brute,airstriker,37031,1620
brute,airstriker,37032,240
brute,airstriker,37033,1620
brute,airstriker,37034,1620
brute,airstriker,37035,1620
brute,airstriker,37036,420
brute,airstriker,37037,420
brute,airstriker,37038,1200
brute,airstriker,37039,1620
brute,airstriker,37040,380
brute,airstriker,37041,1000
brute,airstriker,37042,1620
brute,airstriker,37043,1180
brute,airstriker,37044,500
brute,airstriker,37045,1620
brute,airstriker,37046,540
brute,airstriker,37047,960
brute,airstriker,37048,160
brute,airstriker,37049,220
brute,airstriker,37050,980
brute,airstriker,37051,1620
brute,airstriker,37052,520
brute,airstriker,37053,1620
brute,airstriker,37054,700
brute,airstriker,37055,180
brute,airstriker,37056,680
brute,airstriker,37057,1400
brute,airstriker,37058,1620
brute,airstriker,37059,680
brute,airstriker,37060,300
brute,airstriker,37061,1620
brute,airstriker,37062,1620
brute,airstriker,37063,160
brute,airstriker,37064,200
brute,airstriker,37065,1620
brute,airstriker,37066,1620
